Student_ID,Observation_Term,Program_ID,Entry_Type,Academic_Level,Credits_Completed,Prior_Term_GPA,GPA_Change,Course_Pass_Rate_Last_2_Terms,Failed_Courses_Last_2_Terms,Withdrawals_Last_2_Terms,Current_Course_Load_Credits,LMS_Login_Days_4wk,Assignment_Submission_Rate_4wk,Late_Assignment_Rate_4wk,Average_Assignment_Score_4wk,Days_Since_Last_LMS_Activity,Intervention_Needed_Next_8_Weeks
Student_1337,T3_Fall,Program_A,First_Year,2,42,3.07,0.36,0.9,1,0,15,3.7,0.946,0.234,82.7,1,0.0
Student_1339,T3_Fall,Program_B,First_Year,3,62,2.38,-0.03,0.784,0,1,15,4.25,0.695,0.205,68.3,0,0.0
Student_1340,T3_Fall,Program_D,First_Year,4,106,2.46,0.15,0.64,2,0,18,3.3,0.856,0.187,79.2,7,1.0
Student_1341,T3_Fall,Program_B,Transfer,1,10,2.3,-0.4,0.868,0,0,12,4.18,0.733,0.345,66.3,2,0.0
Student_1342,T3_Fall,Program_C,First_Year,4,99,2.22,-0.33,0.592,1,0,12,3.16,0.747,0.307,68.6,0,0.0
Student_1344,T3_Fall,Program_A,First_Year,4,94,2.43,-0.44,0.79,0,0,15,3.1,0.892,0.198,77.2,3,0.0
Student_1345,T3_Fall,Program_C,First_Year,4,96,2.65,0.23,0.848,0,1,12,3.96,0.76,0.161,84.4,0,0.0
Student_1347,T3_Fall,Program_C,Transfer,1,24,2.8,0.23,0.771,1,0,12,3.98,0.956,0.151,82.2,1,0.0
Student_1348,T3_Fall,Program_D,First_Year,2,33,3.29,-0.29,0.832,0,1,15,4.17,0.877,0.2,88.0,2,0.0
Student_1349,T3_Fall,Program_C,First_Year,1,21,1.95,-0.47,0.533,2,1,12,2.07,0.791,0.307,64.4,3,1.0
Student_1352,T3_Fall,Program_A,First_Year,3,60,2.13,-0.41,0.748,1,0,18,5.39,0.878,0.223,62.2,3,1.0
Student_1353,T3_Fall,Program_A,First_Year,4,81,2.79,0.09,0.924,0,1,9,3.67,0.868,0.213,73.5,5,1.0
Student_1354,T3_Fall,Program_D,First_Year,1,27,3.95,-0.54,0.942,0,1,9,2.66,0.884,0.214,71.5,9,0.0
Student_1355,T3_Fall,Program_B,First_Year,4,97,2.84,1.0,0.948,0,0,12,5.21,0.898,0.107,88.6,1,0.0
Student_1356,T3_Fall,Program_C,Transfer,2,51,2.77,0.74,0.941,0,0,15,3.74,0.98,0.113,89.0,2,0.0
Student_1357,T3_Fall,Program_B,First_Year,3,78,2.66,0.16,0.861,0,0,15,2.07,0.855,0.123,63.1,4,0.0
Student_1359,T3_Fall,Program_A,First_Year,1,12,2.88,0.25,0.845,1,0,9,3.7,0.889,0.151,80.3,2,0.0
Student_1360,T3_Fall,Program_B,First_Year,4,86,2.35,0.39,0.788,1,0,9,3.01,0.93,0.069,70.6,5,0.0
Student_1362,T3_Fall,Program_A,First_Year,3,58,3.05,-0.03,0.915,0,0,12,3.97,0.926,0.068,79.0,5,1.0
Student_1363,T3_Fall,Program_C,First_Year,1,25,2.97,0.18,0.921,0,1,15,5.14,0.966,0.0,85.6,3,0.0
Student_1364,T3_Fall,Program_C,Transfer,1,10,3.17,-0.03,0.782,1,1,15,3.91,0.909,0.227,67.5,2,1.0
Student_1365,T3_Fall,Program_A,Transfer,4,107,2.91,-0.99,0.622,1,3,15,2.17,0.436,0.402,64.7,4,1.0
Student_1367,T3_Fall,Program_D,First_Year,2,39,2.6,0.34,0.841,1,0,15,5.45,0.975,0.075,85.1,1,0.0
Student_1368,T3_Fall,Program_C,Transfer,3,66,2.55,-0.17,0.808,0,0,12,5.77,1.0,0.124,82.5,0,0.0
Student_1369,T3_Fall,Program_A,First_Year,3,68,2.13,-0.28,0.774,0,0,15,3.44,0.773,0.26,67.7,6,0.0
Student_1370,T3_Fall,Program_B,First_Year,3,71,2.63,0.21,0.762,1,0,12,4.78,0.903,0.271,72.5,4,0.0
Student_1371,T3_Fall,Program_D,Transfer,3,68,2.89,-0.55,0.888,0,0,15,3.44,0.752,0.199,100.0,2,0.0
Student_1372,T3_Fall,Program_B,First_Year,1,18,3.17,0.32,0.86,0,0,15,3.9,0.868,0.264,99.7,4,0.0
Student_1373,T3_Fall,Program_A,First_Year,2,31,2.53,0.01,0.939,0,0,12,5.41,0.912,0.036,84.5,3,0.0
Student_1374,T3_Fall,Program_A,Transfer,1,22,2.31,-0.0,0.87,1,0,15,3.66,0.893,0.107,70.3,6,0.0
Student_1375,T3_Fall,Program_D,Transfer,3,74,3.48,-0.33,0.901,0,0,15,3.97,0.859,0.101,60.6,1,0.0
Student_1376,T3_Fall,Program_B,First_Year,2,47,2.74,-0.31,0.896,0,0,15,2.74,0.944,0.133,77.8,5,0.0
Student_1377,T3_Fall,Program_B,Transfer,3,65,1.76,-0.11,0.627,1,0,12,3.73,1.0,0.144,51.4,2,1.0
Student_1378,T3_Fall,Program_D,First_Year,3,67,3.81,0.17,0.978,0,0,15,5.7,0.915,0.171,89.9,0,0.0
Student_1379,T3_Fall,Program_A,First_Year,2,33,3.48,0.06,0.915,0,1,18,3.75,0.962,0.246,96.9,2,0.0
Student_1380,T3_Fall,Program_C,Transfer,3,78,2.35,-0.05,0.941,0,0,15,4.47,0.856,0.07,72.3,0,0.0
Student_1381,T3_Fall,Program_A,First_Year,4,108,3.25,0.61,1.0,0,0,15,5.85,1.0,0.0,100.0,2,0.0
Student_1384,T3_Fall,Program_B,First_Year,2,54,2.46,-0.03,0.699,1,1,12,2.83,0.774,0.327,54.5,1,1.0
Student_1387,T3_Fall,Program_B,First_Year,4,92,2.62,0.06,0.678,1,0,12,4.8,1.0,0.01,68.8,1,0.0
Student_1390,T3_Fall,Program_C,First_Year,2,32,2.99,-0.01,0.744,1,0,12,3.88,0.991,0.128,84.2,3,1.0
Student_1391,T3_Fall,Program_C,First_Year,4,104,2.6,-0.02,0.915,0,0,15,4.15,1.0,0.066,81.6,6,0.0
Student_1392,T3_Fall,Program_A,First_Year,2,50,2.77,-0.09,0.959,0,0,18,4.87,0.949,0.244,84.3,0,0.0
Student_1393,T3_Fall,Program_A,First_Year,3,63,3.67,0.65,0.979,0,0,9,4.59,0.966,0.0,100.0,6,0.0
Student_1399,T3_Fall,Program_C,First_Year,4,95,3.06,-0.25,0.737,1,0,12,3.9,0.878,0.202,67.9,1,0.0
Student_1400,T3_Fall,Program_A,Transfer,1,4,2.92,-0.13,0.805,1,0,12,2.08,0.877,0.263,70.0,5,1.0
Student_1401,T3_Fall,Program_D,First_Year,4,97,3.1,-0.23,0.846,0,1,12,3.2,0.759,0.244,73.8,0,1.0
Student_1402,T3_Fall,Program_A,First_Year,1,12,3.04,0.2,0.942,0,0,15,3.96,0.885,0.137,100.0,3,1.0
Student_1403,T3_Fall,Program_C,First_Year,1,20,4.0,0.27,1.0,0,0,15,4.39,1.0,0.006,100.0,0,0.0
Student_1404,T3_Fall,Program_C,Transfer,3,68,2.69,-0.36,0.766,1,0,15,3.46,0.794,0.253,77.2,4,1.0
Student_1405,T3_Fall,Program_C,Transfer,2,33,2.4,-0.28,0.678,0,0,15,2.2,0.733,0.346,61.4,3,1.0
Student_1406,T3_Fall,Program_A,First_Year,3,76,3.1,-0.1,0.848,0,2,15,3.95,0.734,0.113,76.1,2,0.0
Student_1407,T3_Fall,Program_C,First_Year,2,36,2.42,-0.34,0.737,0,0,15,5.07,0.864,0.23,66.2,1,0.0
Student_1408,T3_Fall,Program_B,Transfer,2,47,1.92,-0.19,0.624,1,0,12,4.3,0.893,0.233,66.6,0,1.0
Student_1411,T3_Fall,Program_C,First_Year,2,39,2.4,0.27,0.877,0,0,15,4.05,0.976,0.116,84.4,2,0.0
Student_1413,T3_Fall,Program_A,First_Year,4,95,3.09,0.26,0.97,0,0,12,4.6,1.0,0.0,74.2,1,1.0
Student_1415,T3_Fall,Program_D,First_Year,4,91,3.05,0.07,1.0,0,0,18,4.61,1.0,0.014,97.1,3,0.0
Student_1416,T3_Fall,Program_A,Transfer,1,23,3.55,1.0,1.0,0,0,18,4.07,0.84,0.167,98.6,4,0.0
Student_1417,T3_Fall,Program_A,Transfer,3,54,2.9,0.36,0.771,2,0,15,4.74,0.964,0.0,87.0,2,0.0
Student_1418,T3_Fall,Program_B,Transfer,4,103,1.82,-0.43,0.734,0,0,18,1.77,0.645,0.526,65.9,1,1.0
Student_1419,T3_Fall,Program_A,Transfer,2,33,2.64,0.09,0.799,1,0,12,4.99,0.977,0.106,77.3,2,0.0
Student_1420,T3_Fall,Program_A,Transfer,2,50,2.98,0.04,0.901,0,0,15,3.27,0.886,0.138,78.1,5,0.0
Student_1421,T3_Fall,Program_A,First_Year,1,12,2.35,-0.18,0.839,0,0,12,2.62,0.859,0.2,71.1,5,1.0
Student_1422,T3_Fall,Program_B,First_Year,3,54,3.07,0.51,0.874,0,0,9,2.85,0.736,0.452,84.5,6,1.0
Student_1424,T3_Fall,Program_C,First_Year,3,74,2.07,-0.15,0.77,0,1,12,2.56,0.555,0.306,58.0,7,1.0
Student_1425,T3_Fall,Program_B,Transfer,2,34,3.66,0.53,0.966,0,0,12,4.0,0.821,0.252,92.5,0,1.0
Student_1426,T3_Fall,Program_C,First_Year,4,90,2.62,0.14,0.689,1,0,18,3.65,0.728,0.215,94.0,0,0.0
Student_1428,T3_Fall,Program_A,First_Year,3,76,2.8,-0.02,0.827,1,0,15,4.6,0.915,0.089,78.6,1,0.0
Student_1429,T3_Fall,Program_C,First_Year,3,80,2.08,-0.47,0.538,2,0,18,4.76,0.855,0.214,70.9,3,1.0
Student_1431,T3_Fall,Program_C,First_Year,2,49,1.99,-0.13,0.825,0,0,12,2.75,0.916,0.23,69.8,3,0.0
Student_1432,T3_Fall,Program_D,Transfer,2,28,2.71,0.19,0.743,1,0,15,3.59,0.981,0.145,66.3,1,0.0
Student_1433,T3_Fall,Program_B,First_Year,3,64,3.25,-0.06,0.886,0,0,15,4.75,0.916,0.087,84.3,0,0.0
Student_1434,T3_Fall,Program_B,Transfer,1,16,3.02,-0.31,0.997,0,1,15,2.36,0.782,0.421,77.9,3,0.0
Student_1435,T3_Fall,Program_B,First_Year,2,37,2.64,-0.08,0.81,1,0,15,4.15,0.988,0.315,75.1,4,0.0
Student_1436,T3_Fall,Program_A,First_Year,4,104,2.74,0.75,0.784,1,0,15,3.29,1.0,0.151,89.6,2,0.0
Student_1438,T3_Fall,Program_D,First_Year,2,36,2.5,0.06,0.896,0,1,15,5.12,0.781,0.216,65.0,0,0.0
Student_1439,T3_Fall,Program_C,Transfer,2,47,3.28,0.18,0.874,1,0,15,2.41,0.744,0.296,98.1,6,0.0
Student_1440,T3_Fall,Program_A,First_Year,4,103,2.0,0.66,0.739,1,0,15,4.84,0.93,0.082,64.6,1,0.0
Student_1441,T3_Fall,Program_D,First_Year,1,19,2.82,0.39,0.864,1,0,15,2.33,0.934,0.205,87.0,2,0.0
Student_1442,T3_Fall,Program_B,First_Year,2,29,2.39,0.57,0.882,1,2,12,5.21,1.0,0.132,92.4,2,0.0
Student_1443,T3_Fall,Program_D,First_Year,4,93,3.52,0.44,0.956,0,1,15,4.75,0.873,0.168,97.1,1,0.0
Student_1444,T3_Fall,Program_B,First_Year,3,55,2.48,-0.22,0.972,0,0,9,4.72,0.657,0.21,89.8,3,1.0
Student_1446,T3_Fall,Program_B,Transfer,2,41,3.44,-0.09,0.938,0,1,15,4.34,0.771,0.248,75.8,3,0.0
Student_1447,T3_Fall,Program_B,First_Year,3,64,2.44,-0.44,0.775,0,2,12,2.9,0.679,0.336,59.8,1,0.0
Student_1448,T3_Fall,Program_C,First_Year,2,35,2.61,-0.23,0.617,2,0,15,3.97,0.88,0.265,75.6,3,0.0
Student_1449,T3_Fall,Program_B,First_Year,2,43,3.06,-0.15,0.978,0,0,12,5.39,1.0,0.0,74.7,0,1.0
Student_1450,T3_Fall,Program_A,Transfer,3,67,2.89,0.05,0.814,0,0,12,5.19,1.0,0.077,81.3,0,0.0
Student_1451,T3_Fall,Program_A,First_Year,2,33,3.28,-0.2,1.0,0,0,12,4.14,0.828,0.188,83.8,2,0.0
Student_1452,T3_Fall,Program_C,First_Year,4,93,2.41,0.64,0.823,0,0,18,3.99,0.851,0.218,61.7,1,0.0
Student_1453,T3_Fall,Program_C,First_Year,3,62,2.95,-0.99,0.829,0,0,15,2.49,0.733,0.357,69.5,1,0.0
Student_1454,T3_Fall,Program_D,First_Year,2,38,2.95,-0.4,0.708,2,0,18,2.97,0.871,0.107,58.3,2,1.0
Student_1455,T3_Fall,Program_A,First_Year,4,91,2.78,0.24,0.906,0,1,15,4.79,0.709,0.211,92.9,3,0.0
Student_1456,T3_Fall,Program_D,Transfer,2,27,2.65,-0.05,0.958,0,0,12,5.38,1.0,0.0,86.3,0,0.0
Student_1458,T3_Fall,Program_A,First_Year,3,72,1.95,-0.05,0.733,0,1,15,3.4,0.934,0.086,64.9,2,1.0
Student_1459,T3_Fall,Program_D,First_Year,1,5,2.97,0.11,0.928,0,0,15,3.46,0.889,0.233,84.3,7,0.0
Student_1460,T3_Fall,Program_A,First_Year,1,21,3.23,-0.3,0.991,0,0,15,4.34,0.808,0.112,78.2,2,0.0
Student_1461,T3_Fall,Program_A,First_Year,4,102,2.95,-0.33,0.787,1,0,12,3.18,0.668,0.2,79.3,4,0.0
Student_1462,T3_Fall,Program_C,First_Year,3,63,1.89,0.14,0.824,0,0,15,5.55,0.986,0.159,67.3,0,0.0
Student_1463,T3_Fall,Program_D,First_Year,4,99,2.98,0.25,0.886,1,0,15,5.42,1.0,0.0,83.3,0,1.0
Student_1464,T3_Fall,Program_C,First_Year,4,102,2.7,-0.83,0.975,0,0,12,2.1,0.717,0.281,59.9,5,1.0
Student_1465,T3_Fall,Program_A,First_Year,1,21,2.93,-0.07,0.771,1,0,12,4.24,0.907,0.176,79.7,0,0.0
Student_1466,T3_Fall,Program_C,First_Year,2,45,3.56,-0.95,0.926,0,1,15,2.78,0.699,0.357,70.1,4,1.0
Student_1467,T3_Fall,Program_A,First_Year,2,29,2.74,-0.19,0.788,1,0,9,3.38,0.986,0.018,58.8,0,0.0
Student_1468,T3_Fall,Program_B,First_Year,4,94,2.69,0.02,0.86,0,0,15,4.54,0.94,0.101,85.4,3,0.0
Student_1469,T3_Fall,Program_B,First_Year,2,36,2.35,-0.12,0.779,1,0,15,3.52,0.999,0.1,65.5,2,1.0
Student_1470,T3_Fall,Program_B,First_Year,1,19,2.91,-0.12,0.832,1,0,15,4.26,0.846,0.112,89.7,0,1.0
Student_1471,T3_Fall,Program_C,Transfer,3,70,2.94,0.18,1.0,0,1,18,2.88,0.847,0.283,79.6,0,0.0
Student_1472,T3_Fall,Program_C,First_Year,3,67,2.82,0.11,0.907,0,0,12,3.83,1.0,0.08,71.2,6,0.0
Student_1473,T3_Fall,Program_A,First_Year,1,25,3.66,0.15,1.0,0,0,12,5.39,0.895,0.07,96.6,8,0.0
Student_1474,T3_Fall,Program_C,First_Year,1,11,2.32,-0.06,0.835,0,0,12,4.04,0.924,0.133,53.9,5,0.0
Student_1475,T3_Fall,Program_C,First_Year,4,97,3.35,-0.14,0.712,1,0,9,2.4,0.811,0.296,75.3,4,1.0
Student_1476,T3_Fall,Program_B,Transfer,1,6,2.61,-0.3,0.866,0,0,18,3.94,0.68,0.266,75.7,4,1.0
Student_1477,T3_Fall,Program_D,First_Year,4,90,2.95,0.15,0.737,1,1,12,3.72,0.858,0.077,74.6,2,0.0
Student_1478,T3_Fall,Program_B,First_Year,4,98,2.35,0.01,0.678,1,0,12,3.4,0.751,0.334,65.7,1,0.0
Student_1479,T3_Fall,Program_D,First_Year,4,85,2.56,0.2,0.797,2,0,15,6.11,0.94,0.029,92.2,1,0.0
Student_1480,T3_Fall,Program_B,First_Year,1,25,2.61,-0.29,0.857,1,0,9,3.43,0.711,0.221,90.3,6,0.0
Student_1482,T3_Fall,Program_D,First_Year,2,51,2.77,0.03,0.996,0,0,15,4.78,0.926,0.078,79.8,1,0.0
Student_1483,T3_Fall,Program_A,First_Year,3,78,2.87,0.32,0.775,1,0,15,2.71,1.0,0.112,67.6,1,0.0
Student_1484,T3_Fall,Program_A,First_Year,2,34,1.72,-0.06,0.749,0,0,12,4.2,0.851,0.188,55.3,3,0.0
Student_1485,T3_Fall,Program_A,Transfer,1,21,3.11,0.01,0.838,0,0,15,4.21,0.787,0.25,82.2,2,0.0
Student_1487,T3_Fall,Program_C,Transfer,2,45,2.74,0.01,0.828,0,0,15,4.93,0.881,0.217,93.8,4,0.0
Student_1489,T3_Fall,Program_C,First_Year,3,55,2.73,0.79,0.91,0,0,15,5.79,0.911,0.042,81.1,0,0.0
Student_1490,T3_Fall,Program_A,First_Year,2,38,2.53,-0.61,0.875,0,0,12,1.21,0.704,0.33,92.1,5,1.0
Student_1491,T3_Fall,Program_D,First_Year,4,101,2.6,-0.14,0.917,0,0,9,2.65,0.778,0.391,70.7,0,0.0
Student_1493,T3_Fall,Program_C,Transfer,2,30,2.95,-0.49,0.964,0,0,15,4.74,0.897,0.172,82.4,2,1.0
Student_1494,T3_Fall,Program_A,First_Year,3,75,3.72,0.12,0.687,2,0,18,4.92,0.989,0.125,93.4,1,0.0
Student_1495,T3_Fall,Program_C,First_Year,4,95,3.21,0.15,0.831,0,0,18,4.23,0.781,0.393,96.2,1,0.0
Student_1496,T3_Fall,Program_C,Transfer,3,73,3.06,-0.41,0.95,0,0,15,3.85,0.778,0.227,82.8,3,1.0
Student_1497,T3_Fall,Program_C,First_Year,2,43,3.51,0.02,0.89,0,1,18,4.97,0.919,0.189,89.9,0,0.0
Student_1498,T3_Fall,Program_D,Transfer,4,85,3.3,0.05,0.798,0,0,15,4.14,0.841,0.2,74.9,1,0.0
Student_1499,T3_Fall,Program_D,First_Year,2,46,3.1,-0.4,0.838,0,0,15,4.59,0.969,0.069,85.6,3,0.0
Student_1500,T3_Fall,Program_A,First_Year,3,81,2.88,-0.24,0.957,0,0,12,3.99,0.961,0.131,92.0,6,0.0
Student_1501,T3_Fall,Program_B,Transfer,3,65,2.15,-1.5,0.668,2,1,15,2.97,0.742,0.265,82.7,6,0.0
Student_1502,T3_Fall,Program_B,First_Year,2,29,3.12,-0.2,0.865,0,1,15,4.96,0.878,0.114,91.5,1,0.0
Student_1503,T3_Fall,Program_C,First_Year,1,26,3.22,-0.16,0.834,0,0,12,4.8,0.917,0.168,77.6,4,1.0
Student_1504,T3_Fall,Program_A,First_Year,2,39,2.72,-0.21,0.656,2,0,18,4.2,0.888,0.229,77.9,1,0.0
Student_1505,T3_Fall,Program_B,First_Year,1,23,3.14,0.18,0.834,0,0,15,4.89,0.988,0.187,90.2,0,0.0
Student_1506,T3_Fall,Program_A,First_Year,2,47,2.28,0.44,0.946,0,1,15,5.56,1.0,0.016,82.7,0,0.0
Student_1507,T3_Fall,Program_C,First_Year,4,100,2.7,0.07,0.914,0,0,12,1.29,0.691,0.158,66.5,5,0.0
Student_1508,T3_Fall,Program_B,First_Year,3,61,2.38,0.02,0.72,0,0,15,3.31,0.836,0.248,79.3,4,0.0
Student_1509,T3_Fall,Program_C,First_Year,3,70,2.63,0.44,0.804,1,0,12,4.4,0.936,0.141,85.0,3,0.0
Student_1510,T3_Fall,Program_D,First_Year,2,32,2.78,0.06,0.86,0,0,15,4.45,0.883,0.214,76.8,7,0.0
Student_1512,T3_Fall,Program_A,First_Year,3,80,2.65,0.32,0.854,1,0,18,4.35,1.0,0.072,83.3,3,0.0
Student_1513,T3_Fall,Program_D,Transfer,1,18,3.13,-0.37,0.787,1,0,18,2.15,0.824,0.277,73.8,7,0.0
Student_1514,T3_Fall,Program_A,Transfer,4,94,3.54,0.05,0.984,0,0,9,3.7,0.772,0.314,72.4,1,0.0
Student_1515,T3_Fall,Program_B,Transfer,4,107,2.28,-0.09,0.779,1,0,15,5.32,1.0,0.139,85.2,1,0.0
Student_1516,T3_Fall,Program_B,First_Year,4,106,2.69,-0.38,0.947,0,0,15,3.53,0.867,0.2,78.7,3,0.0
Student_1517,T3_Fall,Program_A,First_Year,4,83,3.25,-0.08,0.958,0,1,15,3.1,0.769,0.274,78.9,5,0.0
Student_1518,T3_Fall,Program_C,First_Year,1,2,2.26,-0.33,0.822,0,1,18,2.91,0.834,0.274,58.0,3,0.0
Student_1520,T3_Fall,Program_D,Transfer,3,70,3.05,-0.13,0.894,0,1,15,3.52,0.974,0.215,84.4,6,1.0
Student_1521,T3_Fall,Program_A,First_Year,3,65,1.83,0.09,0.621,1,2,18,3.95,0.912,0.13,74.3,5,0.0
Student_1522,T3_Fall,Program_B,First_Year,4,88,2.51,-0.24,1.0,0,0,15,4.02,0.929,0.194,82.9,1,0.0
Student_1523,T3_Fall,Program_C,First_Year,4,84,3.0,0.23,0.883,0,1,15,5.44,0.809,0.204,82.7,1,1.0
Student_1524,T3_Fall,Program_A,Transfer,4,83,2.43,0.35,0.751,1,0,18,5.44,0.894,0.154,64.8,0,0.0
Student_1525,T3_Fall,Program_D,First_Year,2,36,2.01,-0.27,0.766,1,0,15,3.8,0.853,0.249,68.9,3,0.0
Student_1526,T3_Fall,Program_B,First_Year,4,99,2.78,-0.03,0.706,1,0,15,3.74,0.676,0.37,72.4,1,0.0
Student_1527,T3_Fall,Program_B,First_Year,1,16,3.92,-0.03,1.0,0,0,15,3.4,0.867,0.122,94.2,4,0.0
Student_1529,T3_Fall,Program_D,First_Year,3,75,3.02,0.06,0.856,0,0,12,3.57,0.935,0.041,96.1,2,0.0
Student_1531,T3_Fall,Program_A,Transfer,1,24,3.36,-0.21,1.0,0,0,12,4.06,0.894,0.293,74.8,0,0.0
Student_1532,T3_Fall,Program_D,First_Year,2,48,3.37,-0.27,0.991,0,1,15,4.26,0.824,0.271,80.6,0,0.0
Student_1534,T3_Fall,Program_D,First_Year,4,90,3.44,-0.17,0.762,2,0,12,5.87,0.984,0.043,93.6,0,1.0
Student_1535,T3_Fall,Program_C,First_Year,4,107,3.33,0.46,0.77,1,0,15,4.88,0.889,0.091,84.0,4,0.0
Student_1536,T3_Fall,Program_C,First_Year,1,22,2.9,-0.19,0.926,0,0,9,4.75,0.869,0.105,72.3,5,0.0
Student_1537,T3_Fall,Program_B,First_Year,4,104,2.88,-0.32,0.821,0,1,15,3.48,0.854,0.166,83.9,3,0.0
Student_1538,T3_Fall,Program_A,Transfer,3,57,2.46,-0.35,0.879,0,0,15,0.57,0.677,0.411,75.1,2,0.0
Student_1539,T3_Fall,Program_C,First_Year,2,44,2.66,-0.08,0.72,1,0,12,2.28,0.704,0.234,59.6,3,1.0
Student_1541,T3_Fall,Program_D,Transfer,4,85,2.31,0.2,0.808,0,0,15,3.74,0.877,0.241,77.2,4,1.0
Student_1542,T3_Fall,Program_B,First_Year,1,23,1.73,-0.28,0.575,2,0,12,4.75,0.836,0.142,59.7,1,0.0
Student_1543,T3_Fall,Program_B,Transfer,2,51,2.15,0.09,0.832,0,0,15,2.96,0.917,0.135,89.8,4,1.0
Student_1544,T3_Fall,Program_B,Transfer,2,31,2.29,-0.17,0.93,0,0,18,4.0,0.961,0.0,80.3,0,0.0
Student_1545,T3_Fall,Program_A,Transfer,2,32,3.32,0.01,0.779,0,0,12,3.26,0.753,0.263,81.7,2,0.0
Student_1546,T3_Fall,Program_C,First_Year,2,38,2.14,0.14,0.694,1,0,18,4.52,1.0,0.149,72.9,2,0.0
Student_1547,T3_Fall,Program_A,First_Year,4,84,2.67,0.7,0.938,0,1,15,4.76,0.993,0.075,90.0,0,0.0
Student_1551,T3_Fall,Program_A,First_Year,1,22,2.6,-0.24,0.844,0,0,15,3.34,0.919,0.16,84.3,0,0.0
Student_1552,T3_Fall,Program_C,First_Year,2,52,3.31,-0.3,0.966,0,0,12,4.18,0.885,0.271,80.5,3,0.0
Student_1553,T3_Fall,Program_B,First_Year,3,75,2.96,-0.17,0.882,0,0,15,2.91,0.739,0.283,83.0,9,0.0
Student_1554,T3_Fall,Program_D,First_Year,3,62,2.45,-0.02,0.885,0,0,15,5.31,0.71,0.19,78.8,4,0.0
Student_1555,T3_Fall,Program_A,First_Year,2,40,3.55,0.03,0.922,0,0,15,3.35,0.932,0.213,93.7,0,0.0
Student_1556,T3_Fall,Program_B,First_Year,4,83,2.09,-0.09,0.878,0,0,12,2.72,0.735,0.32,72.2,8,1.0
Student_1557,T3_Fall,Program_B,First_Year,1,11,2.57,0.21,0.816,0,0,12,3.21,0.939,0.161,75.6,1,0.0
Student_1558,T3_Fall,Program_D,First_Year,2,53,2.63,-0.14,0.784,0,1,12,4.9,0.952,0.085,73.3,0,1.0
Student_1559,T3_Fall,Program_B,Transfer,4,86,2.59,-0.12,0.832,0,0,18,4.52,0.869,0.133,92.3,2,0.0
Student_1560,T3_Fall,Program_C,First_Year,4,90,2.85,0.18,0.812,0,0,12,4.3,0.788,0.271,80.6,1,0.0
Student_1561,T3_Fall,Program_B,First_Year,4,103,2.74,0.04,0.869,0,0,18,5.79,0.813,0.14,69.9,0,1.0
Student_1562,T3_Fall,Program_B,First_Year,3,56,2.86,-0.17,0.866,0,2,9,5.68,0.969,0.204,72.0,1,0.0
Student_1563,T3_Fall,Program_D,Transfer,4,83,3.13,0.23,0.869,0,0,15,3.59,0.749,0.25,69.8,3,1.0
Student_1565,T3_Fall,Program_B,First_Year,1,9,2.59,0.14,0.62,1,0,18,4.87,0.884,0.094,73.8,5,0.0
Student_1567,T3_Fall,Program_B,First_Year,1,15,2.86,0.18,0.94,0,0,15,6.22,1.0,0.0,79.2,0,0.0
Student_1570,T3_Fall,Program_A,First_Year,4,99,3.08,-0.84,0.761,0,0,12,3.86,0.569,0.328,66.7,4,0.0
Student_1571,T3_Fall,Program_A,First_Year,4,90,3.09,0.16,0.881,0,0,12,4.41,0.844,0.025,85.4,0,0.0
Student_1573,T3_Fall,Program_D,First_Year,1,11,2.62,-0.2,0.632,1,1,15,5.39,0.834,0.203,69.5,1,1.0
Student_1574,T3_Fall,Program_C,First_Year,2,50,2.75,-0.01,0.611,1,0,18,3.34,0.819,0.34,64.9,3,0.0
Student_1575,T3_Fall,Program_D,First_Year,1,0,3.41,-0.82,0.986,0,1,15,3.97,0.855,0.186,83.3,3,0.0
Student_1576,T3_Fall,Program_B,First_Year,1,12,2.32,-0.47,0.593,1,1,15,3.08,0.709,0.435,61.4,4,0.0
Student_1577,T3_Fall,Program_C,Transfer,4,100,2.44,-0.14,0.875,0,0,15,2.3,0.735,0.234,62.1,5,1.0
Student_1578,T3_Fall,Program_A,Transfer,4,90,2.63,-0.1,0.829,0,0,12,5.29,0.791,0.256,89.6,4,0.0
Student_1579,T3_Fall,Program_B,Transfer,3,65,2.46,0.16,0.874,0,1,18,2.9,0.87,0.181,71.0,2,0.0
Student_1580,T3_Fall,Program_A,Transfer,2,45,2.78,-0.28,0.653,2,0,15,4.49,0.85,0.2,79.0,4,1.0
Student_1581,T3_Fall,Program_B,First_Year,4,85,2.15,-0.22,0.773,1,0,18,3.65,1.0,0.082,73.4,0,0.0
Student_1583,T3_Fall,Program_B,Transfer,1,20,2.36,-0.24,0.809,0,1,9,3.05,0.86,0.199,84.4,7,0.0
Student_1584,T3_Fall,Program_B,First_Year,2,42,2.04,0.21,0.78,0,0,15,4.63,0.849,0.242,92.3,0,0.0
Student_1585,T3_Fall,Program_A,First_Year,4,105,3.1,0.04,0.917,0,0,18,3.38,0.976,0.256,69.5,4,0.0
Student_1586,T3_Fall,Program_B,Transfer,2,32,3.32,-0.36,0.83,1,1,9,4.55,0.722,0.252,66.3,3,0.0
Student_1588,T3_Fall,Program_D,Transfer,1,11,2.53,-0.26,0.757,1,0,18,3.95,0.768,0.293,73.7,3,0.0
