Student_ID,Observation_Term,Program_ID,Entry_Type,Academic_Level,Credits_Completed,Prior_Term_GPA,GPA_Change,Course_Pass_Rate_Last_2_Terms,Failed_Courses_Last_2_Terms,Withdrawals_Last_2_Terms,Current_Course_Load_Credits,LMS_Login_Days_4wk,Assignment_Submission_Rate_4wk,Late_Assignment_Rate_4wk,Average_Assignment_Score_4wk,Days_Since_Last_LMS_Activity
Student_1309,T5_Fall,Program_A,Transfer,3,58,2.62,0.01,0.832,0,1,15,3.73,0.839,0.1,70.6,0
Student_1310,T5_Fall,Program_A,Transfer,2,47,2.68,0.18,0.786,1,0,15,3.12,0.808,0.127,81.2,7
Student_1311,T5_Fall,Program_C,First_Year,1,1,3.38,-0.19,0.97,0,0,12,2.35,0.832,0.325,73.4,6
Student_1312,T5_Fall,Program_C,Transfer,2,35,4.0,0.06,1.0,0,1,9,4.32,1.0,0.119,92.3,0
Student_1313,T5_Fall,Program_B,First_Year,1,8,2.07,-0.54,0.763,1,1,18,1.83,0.901,0.087,55.4,3
Student_1314,T5_Fall,Program_D,First_Year,3,79,2.76,-0.04,0.62,2,0,15,4.55,0.938,0.199,74.8,0
Student_1315,T5_Fall,Program_A,First_Year,2,37,1.96,-0.83,0.838,0,0,12,2.36,0.808,0.309,76.4,7
Student_1316,T5_Fall,Program_C,First_Year,2,42,2.84,0.15,0.934,0,0,12,6.64,0.977,0.0,72.7,4
Student_1317,T5_Fall,Program_C,First_Year,1,20,2.6,-0.62,0.927,0,0,15,4.29,0.791,0.072,73.9,2
Student_1318,T5_Fall,Program_D,First_Year,2,53,2.65,0.33,0.828,0,0,12,3.36,1.0,0.066,85.5,0
Student_1319,T5_Fall,Program_B,First_Year,2,43,2.67,0.24,1.0,0,0,12,4.91,0.996,0.101,86.7,0
Student_1320,T5_Fall,Program_B,First_Year,2,53,3.3,0.6,0.929,0,1,15,3.65,1.0,0.19,76.6,1
Student_1321,T5_Fall,Program_C,Transfer,2,37,3.14,-0.08,0.799,0,1,12,3.19,0.763,0.202,72.6,2
Student_1322,T5_Fall,Program_C,Transfer,2,44,1.93,-0.01,0.751,0,0,15,2.5,0.701,0.315,72.2,0
Student_1323,T5_Fall,Program_A,Transfer,1,5,1.97,0.31,0.816,0,0,15,5.02,0.815,0.16,60.7,0
Student_1324,T5_Fall,Program_A,First_Year,3,68,3.09,0.24,0.87,0,0,12,4.82,1.0,0.067,77.9,3
Student_1325,T5_Fall,Program_B,First_Year,3,55,3.57,0.32,0.987,1,0,15,4.43,0.928,0.019,82.0,2
Student_1326,T5_Fall,Program_A,First_Year,3,70,2.96,0.09,0.892,0,1,18,5.07,0.873,0.042,90.1,1
Student_1327,T5_Fall,Program_C,First_Year,1,7,2.83,0.5,0.8,1,0,18,3.38,0.967,0.127,76.2,4
Student_1328,T5_Fall,Program_B,First_Year,2,34,2.38,0.24,0.822,0,1,15,5.39,0.919,0.171,91.3,2
Student_1329,T5_Fall,Program_D,First_Year,1,14,3.9,0.22,1.0,0,0,12,5.34,0.847,0.075,92.9,2
Student_1330,T5_Fall,Program_B,Transfer,4,103,2.41,-0.15,0.946,0,0,15,5.54,0.955,0.055,75.8,0
Student_1331,T5_Fall,Program_B,First_Year,2,32,2.95,-0.21,0.9,0,0,15,3.96,0.832,0.296,74.4,5
Student_1332,T5_Fall,Program_D,First_Year,2,52,2.48,0.25,0.658,1,0,18,2.55,1.0,0.341,77.8,0
Student_1333,T5_Fall,Program_A,First_Year,1,19,2.2,-0.37,0.75,1,1,18,4.05,0.9,0.126,78.1,5
Student_1334,T5_Fall,Program_B,First_Year,2,46,2.9,0.09,0.938,0,1,12,6.1,0.951,0.113,81.7,0
Student_1335,T5_Fall,Program_A,Transfer,1,22,2.1,0.51,0.689,2,0,15,5.21,0.848,0.166,77.8,0
Student_1336,T5_Fall,Program_A,First_Year,2,29,2.24,-0.21,0.868,0,0,15,4.69,0.905,0.187,71.3,0
Student_1337,T5_Fall,Program_A,First_Year,2,42,2.95,0.14,0.946,0,1,12,3.26,0.802,0.137,81.9,6
Student_1338,T5_Fall,Program_C,Transfer,1,21,2.22,-0.02,0.814,0,0,15,4.88,0.908,0.094,74.4,2
Student_1339,T5_Fall,Program_B,First_Year,3,62,2.29,0.09,0.644,1,0,15,2.63,0.674,0.285,65.6,1
Student_1340,T5_Fall,Program_D,First_Year,4,106,2.69,-0.21,0.827,0,0,12,2.59,0.747,0.11,82.0,6
Student_1341,T5_Fall,Program_B,Transfer,1,10,2.63,-0.24,0.721,1,0,18,2.42,0.756,0.401,66.8,4
Student_1342,T5_Fall,Program_C,First_Year,4,99,2.07,-0.03,0.565,1,0,15,2.14,0.749,0.415,59.7,5
Student_1343,T5_Fall,Program_B,First_Year,3,65,1.93,-0.83,0.719,0,0,12,4.01,0.851,0.191,66.1,5
Student_1344,T5_Fall,Program_A,First_Year,4,94,2.2,0.3,0.592,0,0,15,4.9,0.755,0.162,60.3,0
Student_1345,T5_Fall,Program_C,First_Year,4,96,2.49,-0.69,0.871,0,2,15,4.09,0.78,0.169,68.0,1
Student_1346,T5_Fall,Program_C,First_Year,4,105,3.14,0.25,1.0,0,0,12,4.88,1.0,0.0,97.6,0
Student_1347,T5_Fall,Program_C,Transfer,1,24,2.74,-0.03,0.882,1,0,9,3.51,0.946,0.085,89.7,7
Student_1348,T5_Fall,Program_D,First_Year,2,33,3.26,-0.96,0.821,0,0,15,5.81,0.825,0.14,80.7,3
Student_1349,T5_Fall,Program_C,First_Year,1,21,1.87,-0.07,0.682,0,0,15,3.97,0.838,0.333,62.3,4
Student_1350,T5_Fall,Program_C,First_Year,1,13,3.34,0.17,0.888,0,0,12,4.91,0.898,0.172,91.7,1
Student_1351,T5_Fall,Program_B,First_Year,2,29,2.81,0.07,1.0,0,1,15,6.61,1.0,0.011,93.8,0
Student_1352,T5_Fall,Program_A,First_Year,3,60,1.97,0.44,0.754,0,0,15,5.54,0.911,0.188,72.8,0
Student_1353,T5_Fall,Program_A,First_Year,4,81,2.79,-0.14,0.85,1,1,15,2.81,0.894,0.315,75.4,4
Student_1354,T5_Fall,Program_D,First_Year,1,27,3.47,0.04,0.946,0,1,15,4.5,0.907,0.186,99.5,0
Student_1355,T5_Fall,Program_B,First_Year,4,97,3.09,-0.67,0.908,0,0,18,4.08,0.899,0.281,82.9,5
Student_1356,T5_Fall,Program_C,Transfer,2,51,2.91,-0.67,0.927,0,1,15,3.9,0.754,0.203,78.4,2
Student_1357,T5_Fall,Program_B,First_Year,3,78,2.54,-0.32,0.883,0,1,15,2.51,0.945,0.186,67.4,3
Student_1358,T5_Fall,Program_A,First_Year,1,7,3.12,-0.51,0.962,0,0,15,4.27,1.0,0.1,81.5,7
Student_1359,T5_Fall,Program_A,First_Year,1,12,2.92,0.1,0.891,0,0,9,3.98,0.815,0.164,77.1,3
Student_1360,T5_Fall,Program_B,First_Year,4,86,2.43,0.18,0.648,2,0,12,3.71,0.911,0.199,73.7,5
Student_1361,T5_Fall,Program_B,Transfer,3,75,2.34,-0.42,0.809,0,0,18,3.11,0.734,0.437,75.3,3
Student_1362,T5_Fall,Program_A,First_Year,3,58,3.34,-0.17,0.67,1,1,12,4.4,0.94,0.156,82.4,4
Student_1363,T5_Fall,Program_C,First_Year,1,25,2.88,-0.01,0.904,0,0,18,6.46,1.0,0.0,82.2,0
Student_1364,T5_Fall,Program_C,Transfer,1,10,3.35,-0.0,0.761,1,0,9,3.17,0.949,0.204,90.2,6
Student_1365,T5_Fall,Program_A,Transfer,4,107,2.63,-0.32,0.94,0,1,12,4.03,0.702,0.448,74.4,3
Student_1366,T5_Fall,Program_D,First_Year,2,46,2.27,-0.23,0.83,0,0,18,4.42,0.909,0.222,70.3,3
Student_1367,T5_Fall,Program_D,First_Year,2,39,2.87,-0.34,0.741,1,0,12,4.75,1.0,0.049,71.3,0
Student_1368,T5_Fall,Program_C,Transfer,3,66,2.45,-0.02,0.645,1,1,12,5.4,1.0,0.259,76.4,4
Student_1369,T5_Fall,Program_A,First_Year,3,68,2.51,-0.28,0.791,0,1,12,2.84,0.762,0.276,77.7,0
Student_1370,T5_Fall,Program_B,First_Year,3,71,2.67,-0.34,0.725,1,1,12,4.13,0.967,0.264,79.5,0
Student_1371,T5_Fall,Program_D,Transfer,3,68,2.9,0.09,0.86,1,0,15,3.69,0.747,0.275,98.7,4
Student_1372,T5_Fall,Program_B,First_Year,1,18,3.11,-0.01,0.888,0,0,12,4.02,0.729,0.333,83.2,0
Student_1373,T5_Fall,Program_A,First_Year,2,31,2.97,-0.26,0.933,0,0,15,4.33,0.914,0.103,87.4,5
Student_1374,T5_Fall,Program_A,Transfer,1,22,2.1,-0.11,0.943,0,0,15,4.32,1.0,0.112,84.5,3
Student_1375,T5_Fall,Program_D,Transfer,3,74,3.41,0.1,0.739,1,1,15,4.16,1.0,0.183,70.9,0
Student_1376,T5_Fall,Program_B,First_Year,2,47,2.47,0.07,0.862,0,2,12,3.52,0.913,0.24,81.2,1
Student_1377,T5_Fall,Program_B,Transfer,3,65,1.47,0.38,0.792,0,1,15,6.27,1.0,0.176,62.8,1
Student_1378,T5_Fall,Program_D,First_Year,3,67,3.65,0.58,0.98,0,0,12,6.03,0.958,0.007,91.8,2
Student_1379,T5_Fall,Program_A,First_Year,2,33,3.03,-0.14,0.903,0,0,18,3.82,0.845,0.231,77.7,2
Student_1380,T5_Fall,Program_C,Transfer,3,78,2.3,0.13,0.856,0,0,12,4.99,1.0,0.043,90.6,0
Student_1381,T5_Fall,Program_A,First_Year,4,108,3.03,0.5,1.0,0,0,15,5.91,1.0,0.0,96.6,4
Student_1382,T5_Fall,Program_D,Transfer,1,22,2.13,0.24,0.803,1,0,12,4.56,0.928,0.167,75.9,3
Student_1383,T5_Fall,Program_C,First_Year,2,31,2.97,-0.61,0.99,0,1,15,3.82,0.913,0.15,82.9,0
Student_1384,T5_Fall,Program_B,First_Year,2,54,2.41,-0.09,0.836,0,0,18,2.28,0.853,0.29,56.0,7
Student_1385,T5_Fall,Program_A,Transfer,2,44,2.27,0.01,0.75,1,1,12,5.14,0.906,0.262,69.3,0
Student_1386,T5_Fall,Program_A,Transfer,2,44,2.66,0.28,0.746,0,0,12,4.6,0.896,0.283,63.5,2
Student_1387,T5_Fall,Program_B,First_Year,4,92,2.88,0.19,0.736,1,1,18,4.28,1.0,0.129,75.9,5
Student_1388,T5_Fall,Program_B,First_Year,1,4,3.16,0.06,0.917,0,0,15,3.38,0.863,0.239,74.7,4
Student_1389,T5_Fall,Program_C,First_Year,1,9,2.35,0.55,0.841,0,1,15,3.38,0.775,0.195,83.3,0
Student_1390,T5_Fall,Program_C,First_Year,2,32,2.79,-0.25,0.889,0,1,15,3.69,0.813,0.136,87.7,3
Student_1391,T5_Fall,Program_C,First_Year,4,104,2.68,-0.08,0.892,0,0,12,2.99,0.88,0.091,82.6,4
Student_1392,T5_Fall,Program_A,First_Year,2,50,2.76,0.11,0.928,0,0,15,5.12,0.929,0.161,78.0,3
Student_1393,T5_Fall,Program_A,First_Year,3,63,3.08,0.05,0.916,0,0,12,5.48,1.0,0.064,93.3,0
Student_1394,T5_Fall,Program_C,First_Year,1,25,2.56,-0.31,0.822,0,0,9,3.24,0.878,0.167,62.9,2
Student_1395,T5_Fall,Program_C,First_Year,3,58,2.79,0.06,1.0,0,0,15,4.86,0.815,0.0,68.4,4
Student_1396,T5_Fall,Program_A,Transfer,1,15,3.14,0.07,1.0,0,0,15,3.84,0.855,0.045,86.6,1
Student_1397,T5_Fall,Program_C,Transfer,3,56,2.85,0.57,0.774,1,0,15,4.86,0.841,0.207,84.4,1
Student_1398,T5_Fall,Program_A,Transfer,2,46,2.52,-0.16,0.856,0,0,15,2.71,0.876,0.246,69.2,4
Student_1399,T5_Fall,Program_C,First_Year,4,95,2.73,-0.14,0.713,1,1,15,3.39,0.794,0.097,65.8,3
Student_1400,T5_Fall,Program_A,Transfer,1,4,2.99,0.6,0.906,0,1,15,2.31,0.948,0.276,85.9,3
Student_1401,T5_Fall,Program_D,First_Year,4,97,2.68,0.66,0.843,0,0,15,3.18,0.916,0.191,79.9,5
Student_1402,T5_Fall,Program_A,First_Year,1,12,3.05,-0.27,0.824,1,0,15,5.51,0.907,0.103,73.0,0
Student_1403,T5_Fall,Program_C,First_Year,1,20,3.87,0.26,1.0,0,0,18,4.56,0.976,0.0,88.9,4
Student_1404,T5_Fall,Program_C,Transfer,3,68,3.07,-0.55,0.555,2,1,18,2.77,0.654,0.429,75.0,4
Student_1405,T5_Fall,Program_C,Transfer,2,33,2.42,-0.64,0.835,0,0,15,0.56,0.695,0.469,67.8,6
Student_1406,T5_Fall,Program_A,First_Year,3,76,2.95,-0.07,0.862,0,1,15,4.54,1.0,0.084,73.6,2
Student_1407,T5_Fall,Program_C,First_Year,2,36,2.39,0.45,0.801,0,1,15,4.79,0.923,0.074,70.3,0
Student_1408,T5_Fall,Program_B,Transfer,2,47,2.54,-0.1,0.727,0,0,12,3.53,0.737,0.201,75.9,6
Student_1409,T5_Fall,Program_B,Transfer,3,72,2.93,-0.19,0.688,1,1,12,4.39,0.824,0.272,81.8,2
Student_1410,T5_Fall,Program_D,First_Year,2,37,2.68,0.35,0.883,0,0,15,5.9,1.0,0.027,76.9,0
Student_1411,T5_Fall,Program_C,First_Year,2,39,2.69,0.41,0.92,0,0,15,3.46,0.792,0.137,79.0,4
Student_1412,T5_Fall,Program_A,First_Year,4,99,2.62,-0.37,0.868,0,0,12,3.85,0.791,0.255,59.4,2
Student_1413,T5_Fall,Program_A,First_Year,4,95,3.16,0.2,1.0,0,0,18,4.49,1.0,0.0,83.9,4
Student_1414,T5_Fall,Program_A,First_Year,4,88,3.3,-0.12,0.921,0,1,15,3.09,0.802,0.24,89.2,7
Student_1415,T5_Fall,Program_D,First_Year,4,91,3.41,0.16,0.956,1,0,15,4.88,1.0,0.057,100.0,1
Student_1416,T5_Fall,Program_A,Transfer,1,23,3.62,0.13,1.0,0,0,9,3.21,0.848,0.185,77.1,5
Student_1417,T5_Fall,Program_A,Transfer,3,54,3.4,0.57,0.953,0,0,15,4.08,1.0,0.008,78.4,2
Student_1418,T5_Fall,Program_B,Transfer,4,103,1.82,-0.32,0.745,0,1,15,2.35,0.503,0.503,46.9,2
Student_1419,T5_Fall,Program_A,Transfer,2,33,3.0,-0.32,0.877,1,0,12,3.76,0.949,0.016,59.7,4
Student_1420,T5_Fall,Program_A,Transfer,2,50,3.21,-0.12,0.884,1,0,15,2.72,1.0,0.12,91.5,5
Student_1421,T5_Fall,Program_A,First_Year,1,12,2.45,-0.38,0.803,0,0,12,2.31,0.835,0.308,67.5,5
Student_1422,T5_Fall,Program_B,First_Year,3,54,3.31,-0.91,0.762,1,0,15,2.42,0.683,0.411,57.0,3
Student_1423,T5_Fall,Program_B,First_Year,1,12,2.94,0.22,0.945,0,1,12,2.47,0.743,0.241,93.2,1
Student_1424,T5_Fall,Program_C,First_Year,3,74,2.03,0.05,0.714,1,1,18,2.42,0.728,0.297,70.8,4
Student_1425,T5_Fall,Program_B,Transfer,2,34,3.75,-0.02,0.884,0,0,15,4.24,0.804,0.119,87.3,2
Student_1426,T5_Fall,Program_C,First_Year,4,90,2.48,-0.14,0.521,2,1,15,2.99,0.853,0.269,76.4,4
Student_1427,T5_Fall,Program_B,Transfer,1,5,2.69,0.22,0.811,1,1,18,6.12,0.978,0.025,78.5,0
Student_1428,T5_Fall,Program_A,First_Year,3,76,2.72,-0.07,0.794,2,0,12,5.15,0.957,0.099,66.4,4
Student_1429,T5_Fall,Program_C,First_Year,3,80,2.4,-0.51,0.866,0,1,18,3.77,0.84,0.187,70.0,1
Student_1430,T5_Fall,Program_B,First_Year,3,72,3.23,-0.18,0.859,0,0,15,2.13,0.683,0.323,81.4,4
Student_1431,T5_Fall,Program_C,First_Year,2,49,1.8,0.1,0.884,0,1,15,2.83,0.94,0.077,66.0,4
Student_1432,T5_Fall,Program_D,Transfer,2,28,2.83,-0.05,0.756,0,0,15,5.11,0.906,0.182,74.6,7
Student_1433,T5_Fall,Program_B,First_Year,3,64,3.17,-0.11,1.0,0,1,18,4.59,0.992,0.17,73.0,0
Student_1434,T5_Fall,Program_B,Transfer,1,16,3.24,-0.16,0.815,1,0,9,3.17,0.737,0.333,62.8,0
Student_1435,T5_Fall,Program_B,First_Year,2,37,2.73,0.19,0.753,1,0,12,4.05,0.921,0.191,76.0,1
Student_1436,T5_Fall,Program_A,First_Year,4,104,2.82,-0.16,0.841,1,0,15,2.79,0.824,0.156,74.3,5
Student_1437,T5_Fall,Program_A,First_Year,4,102,2.55,-0.26,0.853,0,0,15,2.93,0.718,0.297,61.2,2
Student_1438,T5_Fall,Program_D,First_Year,2,36,2.72,-0.19,0.757,0,0,12,3.21,0.785,0.234,66.9,0
Student_1439,T5_Fall,Program_C,Transfer,2,47,3.19,-0.18,0.882,0,1,12,3.28,0.805,0.337,88.5,0
Student_1440,T5_Fall,Program_A,First_Year,4,103,2.17,0.04,0.863,0,0,18,3.27,0.894,0.145,86.2,4
Student_1441,T5_Fall,Program_D,First_Year,1,19,2.78,0.15,0.898,0,0,15,4.56,0.853,0.077,86.3,0
Student_1442,T5_Fall,Program_B,First_Year,2,29,2.79,-0.11,0.876,0,0,18,3.9,0.972,0.227,98.3,3
Student_1443,T5_Fall,Program_D,First_Year,4,93,3.8,0.11,0.998,0,0,15,2.77,0.784,0.147,81.3,6
Student_1444,T5_Fall,Program_B,First_Year,3,55,2.78,-0.05,0.743,1,0,12,3.95,0.892,0.227,94.7,1
Student_1445,T5_Fall,Program_C,Transfer,3,57,2.4,0.18,0.699,1,0,15,2.44,0.682,0.214,68.8,4
Student_1446,T5_Fall,Program_B,Transfer,2,41,3.67,1.0,0.92,0,1,15,4.34,0.905,0.125,91.6,2
Student_1447,T5_Fall,Program_B,First_Year,3,64,2.43,-0.47,0.919,0,1,15,2.84,0.725,0.31,71.3,4
Student_1448,T5_Fall,Program_C,First_Year,2,35,2.43,-0.44,0.731,1,1,15,4.52,0.902,0.24,67.9,2
Student_1449,T5_Fall,Program_B,First_Year,2,43,3.38,0.38,1.0,0,1,12,5.57,1.0,0.031,79.5,0
Student_1450,T5_Fall,Program_A,Transfer,3,67,2.94,0.32,0.819,1,0,15,5.42,1.0,0.141,84.4,3
Student_1451,T5_Fall,Program_A,First_Year,2,33,3.57,-0.1,0.822,1,0,12,3.23,0.914,0.185,87.2,4
Student_1452,T5_Fall,Program_C,First_Year,4,93,2.35,0.22,0.806,1,0,12,3.41,0.83,0.169,77.4,2
Student_1453,T5_Fall,Program_C,First_Year,3,62,3.04,-0.29,0.896,0,0,15,3.53,0.758,0.241,79.9,5
Student_1454,T5_Fall,Program_D,First_Year,2,38,2.92,0.37,0.809,0,0,12,3.26,0.883,0.123,62.4,1
Student_1455,T5_Fall,Program_A,First_Year,4,91,2.83,0.11,0.861,0,0,18,4.31,0.861,0.294,83.3,0
Student_1456,T5_Fall,Program_D,Transfer,2,27,2.95,-0.07,0.907,0,0,18,5.17,1.0,0.08,74.7,0
Student_1457,T5_Fall,Program_B,First_Year,2,33,1.92,0.13,0.916,0,0,15,4.56,0.923,0.118,77.2,5
Student_1458,T5_Fall,Program_A,First_Year,3,72,1.84,0.16,0.795,0,0,18,3.71,0.958,0.083,69.1,4
Student_1459,T5_Fall,Program_D,First_Year,1,5,3.31,0.14,0.899,0,1,15,3.17,0.822,0.214,77.5,0
Student_1460,T5_Fall,Program_A,First_Year,1,21,2.76,0.34,0.759,2,2,9,2.41,0.926,0.144,69.4,4
Student_1461,T5_Fall,Program_A,First_Year,4,102,3.1,-0.01,0.989,0,0,15,3.24,0.879,0.179,88.0,2
Student_1462,T5_Fall,Program_C,First_Year,3,63,2.32,0.2,0.839,0,1,12,4.22,0.954,0.247,73.8,4
Student_1463,T5_Fall,Program_D,First_Year,4,99,2.8,0.11,0.893,0,1,12,5.11,0.988,0.0,71.5,0
Student_1464,T5_Fall,Program_C,First_Year,4,102,2.7,0.19,0.967,0,0,12,2.6,0.717,0.177,89.6,7
Student_1465,T5_Fall,Program_A,First_Year,1,21,2.25,0.25,0.887,0,1,18,5.28,0.884,0.054,65.0,1
Student_1466,T5_Fall,Program_C,First_Year,2,45,3.12,-0.26,0.963,0,0,15,2.13,0.759,0.27,75.9,0
Student_1467,T5_Fall,Program_A,First_Year,2,29,2.73,-0.06,0.934,0,0,12,4.02,1.0,0.068,64.4,3
Student_1468,T5_Fall,Program_B,First_Year,4,94,2.72,0.49,0.887,0,2,15,3.76,0.897,0.131,87.4,1
Student_1469,T5_Fall,Program_B,First_Year,2,36,2.7,0.05,0.642,2,0,18,5.64,0.912,0.014,63.3,1
Student_1470,T5_Fall,Program_B,First_Year,1,19,3.02,-0.03,0.986,0,0,15,3.73,0.775,0.154,82.6,3
Student_1471,T5_Fall,Program_C,Transfer,3,70,3.1,-0.3,0.816,0,0,15,3.34,0.945,0.271,66.0,2
Student_1472,T5_Fall,Program_C,First_Year,3,67,3.13,0.09,0.875,0,0,15,3.87,0.929,0.184,69.3,2
Student_1473,T5_Fall,Program_A,First_Year,1,25,3.57,-0.03,0.999,0,0,15,4.96,0.806,0.111,96.4,0
Student_1474,T5_Fall,Program_C,First_Year,1,11,2.6,-0.01,0.757,1,0,15,5.58,0.96,0.099,63.5,0
Student_1475,T5_Fall,Program_C,First_Year,4,97,2.97,-0.42,0.949,0,0,12,2.54,0.698,0.28,73.8,5
Student_1476,T5_Fall,Program_B,Transfer,1,6,2.88,0.25,0.904,0,0,15,4.67,0.915,0.224,84.5,3
Student_1477,T5_Fall,Program_D,First_Year,4,90,3.06,0.23,0.883,0,0,15,4.42,0.865,0.157,76.0,4
Student_1478,T5_Fall,Program_B,First_Year,4,98,2.16,-0.67,0.756,0,0,15,3.41,0.627,0.253,67.2,2
Student_1479,T5_Fall,Program_D,First_Year,4,85,2.91,0.28,0.98,0,1,12,6.64,1.0,0.0,74.4,0
Student_1480,T5_Fall,Program_B,First_Year,1,25,2.51,0.34,0.625,3,0,18,3.96,0.831,0.273,82.5,2
Student_1481,T5_Fall,Program_B,First_Year,2,47,3.04,-0.22,0.79,0,0,18,1.78,0.75,0.369,78.5,2
Student_1482,T5_Fall,Program_D,First_Year,2,51,2.94,0.3,0.727,2,0,12,4.38,0.982,0.0,86.2,0
Student_1483,T5_Fall,Program_A,First_Year,3,78,2.85,0.29,0.759,1,0,18,2.59,0.894,0.099,65.1,4
Student_1484,T5_Fall,Program_A,First_Year,2,34,1.92,-0.32,0.58,2,1,15,4.45,0.736,0.245,55.7,1
Student_1485,T5_Fall,Program_A,Transfer,1,21,3.26,0.02,0.884,0,0,15,4.67,0.739,0.226,91.8,2
Student_1486,T5_Fall,Program_A,First_Year,1,12,1.84,-0.03,0.722,2,0,15,4.17,0.958,0.247,72.8,0
Student_1487,T5_Fall,Program_C,Transfer,2,45,2.3,-0.41,0.861,0,0,12,3.67,0.782,0.35,75.7,6
Student_1488,T5_Fall,Program_D,First_Year,3,76,2.75,-0.02,0.776,1,0,15,2.87,0.881,0.351,58.4,5
Student_1489,T5_Fall,Program_C,First_Year,3,55,2.9,0.09,0.946,0,1,15,4.37,0.864,0.0,75.0,0
Student_1490,T5_Fall,Program_A,First_Year,2,38,3.0,-0.52,0.67,2,0,18,2.05,0.787,0.436,68.8,6
Student_1491,T5_Fall,Program_D,First_Year,4,101,3.02,0.05,0.913,0,1,12,4.49,0.815,0.189,80.7,1
Student_1492,T5_Fall,Program_B,Transfer,1,6,3.16,-0.13,0.844,1,0,15,4.51,0.803,0.09,93.1,2
Student_1493,T5_Fall,Program_C,Transfer,2,30,2.75,0.62,0.934,0,0,12,3.48,0.995,0.119,88.9,2
Student_1494,T5_Fall,Program_A,First_Year,3,75,3.64,0.46,1.0,0,0,12,5.95,0.96,0.0,84.9,0
Student_1495,T5_Fall,Program_C,First_Year,4,95,3.26,-0.41,0.856,0,0,12,3.72,0.68,0.297,81.7,5
Student_1496,T5_Fall,Program_C,Transfer,3,73,3.08,0.17,0.917,0,1,12,3.97,0.793,0.268,83.4,4
Student_1497,T5_Fall,Program_C,First_Year,2,43,3.58,0.29,0.959,0,1,18,4.75,1.0,0.223,97.0,0
Student_1498,T5_Fall,Program_D,Transfer,4,85,3.11,-0.31,0.894,0,0,15,3.4,0.818,0.249,73.4,3
Student_1499,T5_Fall,Program_D,First_Year,2,46,3.25,0.49,0.872,0,1,15,4.99,0.922,0.204,86.9,8
Student_1500,T5_Fall,Program_A,First_Year,3,81,2.87,0.02,0.992,0,1,18,5.45,1.0,0.06,96.6,1
Student_1501,T5_Fall,Program_B,Transfer,3,65,2.65,-0.14,0.768,1,1,12,6.29,0.757,0.098,84.5,0
Student_1502,T5_Fall,Program_B,First_Year,2,29,2.91,-0.32,0.774,1,0,12,4.78,0.829,0.173,75.6,1
Student_1503,T5_Fall,Program_C,First_Year,1,26,3.31,-0.05,0.869,0,0,15,4.28,0.746,0.129,81.2,1
Student_1504,T5_Fall,Program_A,First_Year,2,39,2.63,-0.08,0.894,0,0,15,3.16,0.82,0.169,86.0,2
Student_1505,T5_Fall,Program_B,First_Year,1,23,2.88,-0.34,0.879,1,0,18,4.01,0.91,0.246,76.8,2
Student_1506,T5_Fall,Program_A,First_Year,2,47,2.52,0.57,0.81,1,0,9,5.63,1.0,0.0,72.3,0
Student_1507,T5_Fall,Program_C,First_Year,4,100,2.55,-0.24,0.826,0,1,15,2.18,0.697,0.312,74.0,5
Student_1508,T5_Fall,Program_B,First_Year,3,61,2.32,-0.0,0.685,1,0,15,3.85,0.815,0.314,61.0,2
Student_1509,T5_Fall,Program_C,First_Year,3,70,2.77,-0.02,0.75,2,0,12,5.12,0.873,0.164,84.9,0
Student_1510,T5_Fall,Program_D,First_Year,2,32,2.83,0.1,0.951,0,0,15,5.16,0.913,0.128,76.0,2
Student_1511,T5_Fall,Program_A,Transfer,3,57,2.77,0.15,0.982,0,0,15,2.93,1.0,0.05,81.2,0
Student_1512,T5_Fall,Program_A,First_Year,3,80,2.74,0.54,0.943,0,0,12,4.74,0.901,0.006,83.8,3
Student_1513,T5_Fall,Program_D,Transfer,1,18,3.27,0.35,0.708,1,2,9,2.8,0.677,0.35,71.7,3
Student_1514,T5_Fall,Program_A,Transfer,4,94,3.42,0.69,0.943,0,0,12,4.52,0.828,0.299,85.9,0
Student_1515,T5_Fall,Program_B,Transfer,4,107,2.16,0.0,0.819,0,0,15,5.23,0.992,0.152,56.6,0
Student_1516,T5_Fall,Program_B,First_Year,4,106,2.64,-0.47,0.959,0,0,18,2.61,0.987,0.157,77.3,1
Student_1517,T5_Fall,Program_A,First_Year,4,83,3.15,-0.15,0.851,0,0,15,3.76,0.726,0.21,58.4,0
Student_1518,T5_Fall,Program_C,First_Year,1,2,2.47,0.15,0.871,0,1,15,4.21,0.731,0.24,74.8,0
Student_1519,T5_Fall,Program_B,Transfer,3,61,2.72,0.16,0.89,0,0,15,4.72,0.959,0.108,74.5,1
Student_1520,T5_Fall,Program_D,Transfer,3,70,2.92,-0.29,0.601,2,0,15,4.11,0.887,0.208,79.0,1
Student_1521,T5_Fall,Program_A,First_Year,3,65,1.83,0.06,0.663,1,0,12,4.4,0.868,0.276,54.2,1
Student_1522,T5_Fall,Program_B,First_Year,4,88,3.07,0.04,0.799,1,0,15,5.44,0.971,0.105,79.4,4
Student_1523,T5_Fall,Program_C,First_Year,4,84,2.77,-0.21,0.841,0,0,15,4.86,0.872,0.204,81.7,1
Student_1524,T5_Fall,Program_A,Transfer,4,83,2.19,0.14,0.899,0,1,15,3.68,0.869,0.159,75.1,5
Student_1525,T5_Fall,Program_D,First_Year,2,36,2.56,0.31,0.78,1,0,15,4.32,0.873,0.153,76.3,4
